id	db_name	table_name	column_name	column_type	nullable	url	note	versions	license	license_url	attribution
c5b338275c619590	mssql	check_constraints	check_clause	NVARCHAR(4000)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/check-constraints-transact-sql	"Actual text of the Transact-SQL definition statement."	aps-pdw-2016,azure-sqldw-latest,aps-pdw-2016-au7,sql-server-linux-2017,azuresqldb-mi-current,sql-server-2016,sql-server-ver15,sql-server-2017,azuresqldb-current,sql-server-linux-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
ce7afd2d85317e21	mssql	check_constraints	constraint_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/check-constraints-transact-sql	"Constraint qualifier."	aps-pdw-2016,aps-pdw-2016-au7,azure-sqldw-latest,azuresqldb-current,sql-server-linux-ver15,sql-server-linux-2017,sql-server-2016,azuresqldb-mi-current,sql-server-2017,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
c4919b295e47cd50	mssql	check_constraints	constraint_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/check-constraints-transact-sql	"Constraint name."	aps-pdw-2016-au7,azure-sqldw-latest,aps-pdw-2016,sql-server-linux-2017,sql-server-ver15,sql-server-2016,azuresqldb-current,sql-server-linux-ver15,sql-server-2017,azuresqldb-mi-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
888a089be9797943	mssql	check_constraints	constraint_schema	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/check-constraints-transact-sql	"Name of the schema to which the constraint belongs. ** Important ** Do not use INFORMATION_SCHEMA views to determine the schema of an object. INFORMATION_SCHEMA views only represent a subset of the metadata of an object. The only reliable way to find the schema of a object is to query the sys.objects catalog view."	aps-pdw-2016,aps-pdw-2016-au7,azure-sqldw-latest,sql-server-linux-2017,sql-server-2017,sql-server-2016,azuresqldb-current,azuresqldb-mi-current,sql-server-linux-ver15,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
a60b1a6c775807f2	mssql	column_domain_usage	column_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Column using the alias data type."	sql-server-2016,azuresqldb-mi-current,azuresqldb-current,sql-server-ver15,sql-server-linux-2017,sql-server-linux-ver15,sql-server-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
8a2dd2aa78bcd916	mssql	column_domain_usage	domain_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Database in which the alias data type exists."	azuresqldb-mi-current,sql-server-linux-2017,sql-server-2016,sql-server-linux-ver15,sql-server-ver15,sql-server-2017,azuresqldb-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
ad8f013a1b2d3992	mssql	column_domain_usage	domain_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Alias data type."	sql-server-linux-2017,sql-server-2016,azuresqldb-mi-current,azuresqldb-current,sql-server-ver15,sql-server-2017,sql-server-linux-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
833a103231cabb3b	mssql	column_domain_usage	domain_schema	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Name of schema that contains the alias data type. ** Important ** Do not use INFORMATION_SCHEMA views to determine the schema of a data type. The only reliable way to find the schema of a type is to use the TYPEPROPERTY function."	sql-server-2016,sql-server-linux-ver15,azuresqldb-current,sql-server-2017,sql-server-linux-2017,azuresqldb-mi-current,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
a88891e0e69d7fc4	mssql	column_domain_usage	table_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Table qualifier."	azuresqldb-mi-current,sql-server-linux-2017,azuresqldb-current,sql-server-ver15,sql-server-2016,sql-server-linux-ver15,sql-server-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
8ed2494740069034	mssql	column_domain_usage	table_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Table in which the alias data type is used."	azuresqldb-mi-current,sql-server-2017,sql-server-linux-2017,sql-server-linux-ver15,azuresqldb-current,sql-server-2016,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
90d5b26a27a4b8f8	mssql	column_domain_usage	table_schema	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-domain-usage-transact-sql	"Table owner. ** Important ** Do not use INFORMATION_SCHEMA views to determine the schema of an object. INFORMATION_SCHEMA views only represent a subset of the metadata of an object. The only reliable way to find the schema of a object is to query the sys.objects catalog view."	sql-server-2016,sql-server-ver15,sql-server-linux-ver15,sql-server-2017,sql-server-linux-2017,azuresqldb-current,azuresqldb-mi-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
b46834aa85437095	mssql	column_privileges	column_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Column name."	sql-server-linux-2017,sql-server-linux-ver15,sql-server-ver15,sql-server-2016,azuresqldb-current,sql-server-2017,azuresqldb-mi-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
a67886fc8b437a8b	mssql	column_privileges	grantee	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Privilege grantee."	sql-server-2017,sql-server-linux-ver15,azuresqldb-mi-current,sql-server-linux-2017,sql-server-2016,azuresqldb-current,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
8544a05eea1eef7f	mssql	column_privileges	grantor	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Privilege grantor."	azuresqldb-current,sql-server-2016,sql-server-2017,sql-server-linux-2017,azuresqldb-mi-current,sql-server-linux-ver15,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
a0ea36b7081ad220	mssql	column_privileges	is_grantable	VARCHAR(3)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Specifies whether the grantee can grant permissions to others."	sql-server-linux-2017,sql-server-2017,sql-server-ver15,azuresqldb-current,sql-server-linux-ver15,sql-server-2016,azuresqldb-mi-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
bca45c99326a551c	mssql	column_privileges	privilege_type	VARCHAR(10)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Type of privilege."	sql-server-2017,sql-server-linux-ver15,sql-server-ver15,azuresqldb-current,sql-server-linux-2017,sql-server-2016,azuresqldb-mi-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
9cf15ab076e69dd2	mssql	column_privileges	table_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Table qualifier."	sql-server-ver15,sql-server-linux-2017,azuresqldb-mi-current,sql-server-2016,sql-server-linux-ver15,azuresqldb-current,sql-server-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
822db64507d99b35	mssql	column_privileges	table_name	SYSNAME	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Table name."	sql-server-ver15,sql-server-linux-2017,azuresqldb-current,sql-server-2017,sql-server-2016,azuresqldb-mi-current,sql-server-linux-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
900a181c25e60f92	mssql	column_privileges	table_schema	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/column-privileges-transact-sql	"Name of schema that contains the table. ** Important ** Do not use INFORMATION_SCHEMA views to determine the schema of an object. INFORMATION_SCHEMA views only represent a subset of the metadata of an object. The only reliable way to find the schema of a object is to query the sys.objects catalog view."	sql-server-ver15,sql-server-linux-2017,sql-server-linux-ver15,azuresqldb-mi-current,azuresqldb-current,sql-server-2016,sql-server-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
06fdf0c6ea85d25a	mssql	columns	character_maximum_length	INT	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Maximum length, in characters, for binary data, character data, or text and image data. -1 for xml and large-value type data. Otherwise, NULL is returned. For more information, see Data Types (Transact-SQL)."	azure-sqldw-latest,aps-pdw-2016,aps-pdw-2016-au7,sql-server-2016,azuresqldb-current,sql-server-linux-ver15,azuresqldb-mi-current,sql-server-ver15,sql-server-2017,sql-server-linux-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
ad053a334654156d	mssql	columns	character_octet_length	INT	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Maximum length, in bytes, for binary data, character data, or text and image data. -1 for xml and large-value type data. Otherwise, NULL is returned."	aps-pdw-2016-au7,azure-sqldw-latest,aps-pdw-2016,sql-server-linux-ver15,azuresqldb-mi-current,sql-server-ver15,sql-server-linux-2017,sql-server-2016,sql-server-2017,azuresqldb-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
03c75cce0946d682	mssql	columns	character_set_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Returns master. This indicates the database in which the character set is located, if the column is character data or text data type. Otherwise, NULL is returned."	azure-sqldw-latest,aps-pdw-2016-au7,aps-pdw-2016,sql-server-ver15,azuresqldb-mi-current,sql-server-linux-2017,azuresqldb-current,sql-server-2017,sql-server-linux-ver15,sql-server-2016	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
a7f3c1a7fb07010f	mssql	columns	character_set_name	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Returns the unique name for the character set if this column is character data or text data type. Otherwise, NULL is returned."	aps-pdw-2016,azure-sqldw-latest,aps-pdw-2016-au7,sql-server-2017,sql-server-linux-ver15,azuresqldb-current,azuresqldb-mi-current,sql-server-linux-2017,sql-server-2016,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
90b53cf27e2affc9	mssql	columns	character_set_schema	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Always returns NULL."	aps-pdw-2016-au7,azure-sqldw-latest,aps-pdw-2016,sql-server-2016,sql-server-linux-2017,sql-server-linux-ver15,azuresqldb-mi-current,azuresqldb-current,sql-server-2017,sql-server-ver15	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
8a89a31dcb03db3f	mssql	columns	collation_catalog	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Always returns NULL."	aps-pdw-2016,aps-pdw-2016-au7,azure-sqldw-latest,sql-server-ver15,sql-server-2017,azuresqldb-current,sql-server-2016,sql-server-linux-ver15,azuresqldb-mi-current,sql-server-linux-2017	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
c1864e8c6f4b98d3	mssql	columns	collation_name	NVARCHAR(128)	true	https://docs.microsoft.com/en-us/sql/relational-databases/system-information-schema-views/columns-transact-sql	"Returns the unique name for the collation if the column is character data or text data type. Otherwise, NULL is returned."	aps-pdw-2016,aps-pdw-2016-au7,azure-sqldw-latest,sql-server-linux-2017,sql-server-2017,sql-server-2016,sql-server-ver15,sql-server-linux-ver15,azuresqldb-mi-current,azuresqldb-current	"CC BY 4.0"	https://github.com/MicrosoftDocs/sql-docs/blob/live/LICENSE	"© Microsoft 2022"
